id,PCode,Description,Charge,ServiceCharge,SCPcorTk,Vat,VatPcOrTk,LessAmount,RefFee,RefFeePcOrTk,ReportFee,ReportFeePcOrTk,CollectionFee,CollectionFeePcOrTk,OthersFee,OthersFeePcOrTk,ReportDeliverDuration,OutTest,CanChangePrice,ShowDoctorCode,CanGiveLess,ReportFileName,IsAdjustAmt,IsShow,UserName,BranchId,SubSubDeptName,SubDeptName,DeptName,VaqGroup,VaqName,VaqPrice,VaqVat,VaqComm,VaqStatus,OutdoorReportGroup,AccountGroup,DiscountGroup,IndoorBillGroup,Unit,Status,CorporateLess,AcCode,AcName,HonoriumGroup,CreatedAt,CanChangeQty,LessType,CanEdit,ReportGroupName,StickerName,LabReportFileName,UserLog,IpdRefFee,IpdRefFeePcOrTk
21619,6472,USG W/A 4D,2200,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Urmi,1,Ultrasonogram,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,0,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21620,6473,USG W/A Pvr 4D,2200,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,0,Urmi,1,Ultrasonogram,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,0,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21621,6474,USG W/A With Pvr,2200,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,SABBIR,1,Ultrasonogram,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,0,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21622,6475,USG Of Prostate,1650,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram ,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21623,6476,USG of Lower Abdomen With Pregnency,1650,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Urmi,1,Ultrasonogram,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,0,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21624,6477,USG of Both Breast (4D),3000,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram ,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21625,6478,USG Abd. Mcc & Pvr,2500,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21626,6479,USG Abd.Susp.Intussucepti,2000,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram ,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21627,6480,USG Abd.Susp.Intussucepti 4D,1200,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram ,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21628,6481,USG Anomaly Scan,2500,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,USG,0,1,admin,1,Ultrasonogram4D,Radiology,Diagnostic,0,0,0,0,0,0,USG,0,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),Radiology,28:29.8,0,%,1,USG,USG,NULL,,0,Tk.
21629,6482,USG Anomaly Scan With 4D,3300,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram ,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21630,6483,USG Ascitis Fluid Collection,1150,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram ,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21631,6484,USG Back Of Upper Trunk,950,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram ,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21632,6485,USG Biophysical Profile,2500,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,USG,0,1,admin,1,Ultrasonogram4D,Radiology,Diagnostic,0,0,0,0,0,0,USG,0,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),Radiology,28:29.8,0,%,1,USG,USG,NULL,,0,Tk.
21633,6486,USG Biophysical Profile with Pregnancy,2500,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Urmi,1,Ultrasonogram,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,0,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21634,6487,USG Biophysical Profile With Color Dopler,2750,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram ,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21635,6488,USG Brain,2200,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram ,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21636,6489,USG Brain 4D,2200,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram ,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21637,6490,USG Both Breast,2200,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,0,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21638,6491,USG Breast Both & Axilla,3000,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,USG,0,1,admin,1,Ultrasonogram4D,Radiology,Diagnostic,0,0,0,0,0,0,USG,0,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),Radiology,28:29.8,0,%,1,USG,USG,NULL,,0,Tk.
21639,6492,USG Breast Both & Axilla (Imic),3300,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram ,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21640,6493,USG Breast Both (Imic),3000,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21641,6494,USG Breast Left/Rig,2000,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21642,6495,USG Breast & Axilla (Left/Right),2000,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21643,6496,USG Caif Muscle (Single) (Imic),3100,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram ,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21644,6497,USG Caif Muscle Both (Imic),6150,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram ,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21645,6498,USG Cd Of Arotids,1200,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram ,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21646,6499,USG Cd Of Arotids 4D,1700,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram ,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21647,6500,USG Cd Of Carotids,1200,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram ,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21648,6501,USG Cd Of Carotids 4D,1700,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram ,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21649,6502,USG Cd Of Deep Veins,1700,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram ,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21650,6503,USG Cd Of Vertebro-Basila,1700,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram ,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21651,6504,USG Cd Renal Artery,1150,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram ,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21652,6505,USG Chest,2200,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram ,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21653,6506,USG Det.F.G.Anomalies,2500,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21654,6507,USG Face,1150,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram ,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21655,6508,USG Fetal Age Date,1350,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram ,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21656,6509,USG Fetal Age Date 4D,1700,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram ,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21657,6510,USG For TVS (Folliculometry),2500,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21658,6511,USG Guided (Single),2600,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram ,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21659,6512,USG Guided Aspiration Both Breast,2000,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram ,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21660,6513,USG Guided Tru-Cut Biopsy,2200,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram ,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21661,6514,USG H.R.Pregnancy 4D,1700,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram ,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21662,6515,USG Hand Left,1350,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram ,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21663,6516,USG Hand Right,1350,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram ,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21664,6517,USG Hbs 2D,1650,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21665,6518,USG Hbs 4D,1700,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram ,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21666,6519,USG Hbs+Kub,1650,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram ,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21667,6520,USG Hbs+Kub & Pelvic Organ,1650,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram ,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21668,6521,USG Hbs+Kub+Mcc+Pvr & Uterus Ad.,1650,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram ,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21669,6522,USG Hbs+Kub+Pancreas,1650,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram ,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21670,6523,USG Hbs+Kub+Pvr & Pelvic Organs,1650,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram ,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21671,6524,USG Hbs+Pancreas,1650,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,abm ashraf,1,Ultrasonogram,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,0,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21672,6525,USG Hbs+Pancreas 4D,1700,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram ,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21673,6526,USG Hemith. F. As. Pus.Lt/Rt,1200,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram ,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21674,6527,USG Hemoth. M. For As. Rt,1200,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram ,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21675,6528,USG Knee,2200,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram ,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21676,6529,USG Kub,1350,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,0,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21677,6530,USG Kub & Uterus. Ad.,1650,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram ,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21678,6531,USG Kub + Mcc + Pvr,1650,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram ,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
21679,6532,USG Kub + Pelvis T/A,1100,0,%,0,Tk.,25,0,%,0,Tk.,0,%,0,%,0,0,0,0,0,Ultrasonogram,0,1,Admin,1,Ultrasonogram ,Radiology,Diagnostic,0,0,0,0,0,0,Ultrasonogram,Non Hospital Income,0,Non Hospital Income,1,1,1,3101020001,Income from Diagnostic (Outdoor),USG,28:29.8,0,%,1,Ultrasonogram,Ultrasonogram,Ultrasonogram,,0,Tk.
